3904,10. the image of the function $f(x)=mathrm{e}^{kx}cdotlnx(k$ is a constant $)$ may be $(x)$,639,186,185
3965,10. which of the following statements is true,1192,639,639
2749,"as shown in the figure, the line passing through $a(1,0), bleft(0,frac{1}{2}right)$ and the unit circle $x^{2}+y^{2}=1$ are in the first the intersection point of the two quadrants is $c$, then the coordinates of the point $c$ are $underline{quad}$, $sinleft(angleaoc-frac{9pi}{4}right)=$",2182,1192,2182
875,"for any real number $k$, the case of the root of the equation $frac{1}{2}x^{2}-(k+5)x+k^{2}+2k+25=0$ about $x$ for",1762,1795,449
2392,the following conclusions are correct,449,1623,
494,"if the algebraic expression $frac{1}{x-7}$ is meaningful, the value range of the real number $x$ is $underline{qquad}$",481,519,165
965,which of the following statements or expressions is correct ( ),345,875,353
3457,"shift the image of the function $y=sinleft(2x+frac{pi}{5}right)$ to the right by $frac{pi}{10}$ unit length, the corresponding function $(quad)$ of the obtained image",1192,2243,639
1702,the result of computing $frac{2}{a^{2}-1}+frac{1}{1-a}$ is $underline{qquad}$.,502,515,520
3437,"given $alphainleft(0,frac{pi}{2}right), 2sin2alpha=cos2alpha+1$, then $sinalpha=$$(quad)$",1192,1938,639
316,"1. (chengdu, sichuan, 2020 $, 8, 3 $ fen $) $ it is known that $x=2$ is a fractional equation $frac{k}{x}+frac{x-3}{x-1}$$= 1$ solution, then the value of the real number $k$ is",502,503,449
1555,"in the plane rectangular coordinate system, the coordinates of the vertices $a and c$ of $mathrm{rt}triangleabc$ are $(0,3), (3,0)$, $angleacb=90^{circ}, ac= 2bc$, the image of the function $y=frac{k}{x}(k>0,x>0)$ passes through the point $b$, then the value of $k$ is",430,639,435
2735,"given $a,binmathbf{r}$, set the maximum value of the function $f(x)=2|sinx+a|+midcos2x+sinx+b$| to $g(a,b)$, then $g( the minimum value of a,b)$ is",639,2115,2102
2017,the equation of the line passing through the intersection of two lines $2x+3y+1=0$ and $x-3y+4=0$ and perpendicular to the line $3x+4y-7=0$ is $underline{qquad}$.,2193,449,2185
3266,"the line $l$ passing through the focus $f$ of the parabola $c:y^{2}=2px(p>0$) intersects the parabola at two points $m, n$ (where $m$ is in the first quadrant ), if $overrightarrow{mn}=3overrightarrow{fn}$, then the slope of the straight line $l$ is $underline{qquad}$.",990,1603,1002
233,"the least common denominator of the fractions $frac{2x}{x-2}$ and $frac{8}{x^{2}-2x}$: is $quad$, the equation $frac{2x}{x-2 }-frac{8}{x^{2}-2x}=1$ the solution is",502,1762,503
217,"students in an extracurricular group of a school are going to go out in groups. if there are 7 people in each group, there will be 3 people left; if each group has 8 people, there will be 5 less people. find the number of extracurricular groups and the number of groups they are divided into. if the number of extracurricular groups is set is $x$, and the number of groups into which it is divided is $y$, then from the meaning of the question, the set of equations is:",406,410,411
1453,"as shown in the figure, the image of the linear function $y=x+k(k>0)$ intersects the $x$ axis and the $y$ axis at the point $a$ and the point $b$ respectively, and the inverse proportional function $y=frac the image of {k}{x}$ intersects the point $c, the cdperpx$ axis, the $ceperpy$ axis in the first quadrant, and the vertical feet are the points $d$, $e.$ respectively, when the rectangle $odce$ and $ when the areas of triangleoab$ are equal, the value of $k$ is",1736,1739,1272
3076,"known function $f(x)=left{begin{array}{l}ax^{2}+1,xleqslant0,lnx,x>0,end{array}right.$ the following about function $y=f(f (x)) + $$m$ to judge the number of zeros, the correct one is",469,645,639
2972,"given $f(x)=frac{sqrt{3}}{2}sinomegax-cos^{2}frac{omegax}{2}+frac{1}{2}(omega>0)$, then the following statement the correct one is",1192,2137,639
778,$sqrt{2}timessqrt{3}=$,345,353,357
3380,"many contents in traditional chinese culture reflect the symmetry beauty of mathematics. the taiji diagram shown in the figure is a circular pattern composed of black and white fish-shaped patterns, which fully demonstrates the beauty of form and harmony of mutual transformation, symmetry and unity. definition: the function corresponding to the image that can bisect the circumference and area of a circle at the same time is called the ""beautiful function"" of the circle, and the following propositions are given: (1) for any circle $o$, its ""beautiful function"" there are countless; (2) the function $f(x)=lnleft(x^{2}+sqrt{x^{2}+1}right)$ can be a ""beautiful function"" of a circle; (3) the function $y=1+sinx$ can be the ""beautiful function"" of countless circles at the same time; (4) the function $y=2x+1$ can be the ""beautiful function"" of countless circles at the same time; (5) the function $y=f (x)$ is a ""beautiful function"" and the necessary and sufficient condition is that the graph of the function $y=f(x)$ is a centrosymmetric graph. the correct proposition is $underline{qquad}$.",297,2251,639
31,"if the monomial $2x^{m-1}y^{2}$ and the monomial $frac{1}{3}x^{2}y^{n+1}$ are the same term, then $m+n=$",2320,1510,1511
2015,"given that $a(1,-2)$, $b(5,6)$, the line $l$ passes through the midpoint $m$ of $ab$ and the intercepts on the two coordinate axes are equal, then the equation of the line is $underline{qquad}$.",2193,449,2185
15,"if the monomials $3x^{m}y$ and $-5x^{3}y^{n}$ are the same term, then $m+n=$",2320,1510,1511
2200,the domain of the function $y=sqrt{x}ln(1-x)$ is,639,,
2259,"it is known that $f(x)=left{begin{array}{ll}left(a-frac{1}{2}right)x+3a,&x<1,text{is}(-infty,+infty)text {}a^{x}, &xgeqslant1end{array}right.$ subtraction function, then the value range of the real number $a$ is $(quad)$",186,188,639
2317,"known vector $a=(1+cosx,2),b=(sinx,1),xinleft(0,frac{pi}{2}right)$, if $a//b$, then $sinx=$",1192,1199,
3358,"for $c>0$, when the non-zero real numbers $a,b$ satisfy $4a^{2}-2ab+4b^{2}-c=0$ and $|2a+b|$ is the largest, $frac the minimum value of {3}{a}-frac{4}{b}+frac{5}{c}$ is $underline{qquad}$.",369,804,2102
3421,"it is known that $a, b, c$ are located on the same unit circle $o$, and $overrightarrow{ba}cdotoverrightarrow{bc}=|overrightarrow{ab}|^{2}$, if $overrightarrow{pb}cdotoverrightarrow{ pc}=3$, then the value range of $|overrightarrow{pa}+overrightarrow{pb}+overrightarrow{pc}|$ is $underline{qquad}$.",1643,1654,
945,factoring $:x^{2}+3x=underline{qquad}$.,2320,471,472
1574,the graph of the primary function $y=2x-3$ goes through $quad(quad)$,1736,1742,
2702,"blue and white porcelain, a treasure of chinese ceramics firing process, is one of the mainstream varieties of chinese porcelain. the picture is a floor-standing blue and white porcelain, its shape is called a single-leaf hyperboloid, and its shape is symmetrical up and down, which can be regarded as a part of a hyperbola the surface formed by rotating around its imaginary axis. if the minimum diameter of the vase is $16mathrm{~cm}$, the diameter of the bottle mouth is $20mathrm{~cm}$, and the bottle height is $20mathrm{~cm}$, then the double the eccentricity of the curve is",1375,,
2830,"the focus of the parabola $x^{2}=2py(p>0)$ and the right focus of the hyperbola $frac{x^{2}}{16}-frac{y^{2}}{9}=1$ the connecting line is perpendicular to an asymptote of the hyperbola, then the value of $p$ is",989,,
976,"as shown in the figure, the quadrilateral $obcd$ is a square, and the coordinates of the two points $o and d$ are $(0,0), (0,6)$ respectively. the point $c$ is in the first quadrant, then the point $c$ is in the first quadrant. the coordinates are",1100,2354,
2917,"knowing that $a=lnfrac{1}{pi},b=mathrm{e}^{frac{1}{3}},c=log{pi}3$, then the size relationship of $a,b,c$ for",639,297,41
558,"for the inverse proportional function $y=frac{3}{x}$, when $x>2$, the value range of $y$ is",639,430,435
3625,"it is known that the function $f(x)$ satisfies: (1) for any $x{1}, x{2}in(0, +infty)$ and $x{1}neqx{2}$, there is $frac {fleft(x{1}right)-fleft(x{2}right)}{x{1}-x{2}}>0$;(2) for any $x$ in the domain, there is $f (x)=f(-x)$, then the function that meets the above conditions is $(quad)$",639,2055,1119
1765,the result of calculating $frac{sqrt{2}}{3}times(sqrt{8}+sqrt{2})$ is,345,366,362
2533,"4. music is the enjoyment of the human spirit through unconscious calculation. in 1807, the french mathematician fourier discovered that the formula representing any periodic sound is the sum of simple sine functions in the form of $y=asinomegax$, and the frequencies of these sinusoidal functions are all integer multiples of one of the minimum frequencies. for example, the sound image of a tuning fork played on a violin is composed of three function images as shown in figure $(1)(2)(3)$, then the sound function of the tone pair played by the violin can be)",1192,2243,639
2051,"as shown in the figure, the water depth change curve of a port from $6$ to $18$ a day approximately satisfies the function $y=3sinleft(frac{pi}{6}x+varphiright)+k$, according to this function, the water depth ( unit: m) the maximum value is $(quad)$",1192,2246,2246
3227,"it is known that $alpha$ is the second quadrant angle, $sinleft(alpha+frac{pi}{4}right)=frac{sqrt{2}}{10}$, then the value of $tanfrac{alpha}{2}$ is $underline{qquad}$.",1687,901,2329
2789,"given the point $mleft(m,m-frac{1}{2}right)$ and the point $nleft(n,n-frac{1}{2}right)(mneqn)$, if the point on the line segment $mn$ any point $p$ satisfies: there are exactly two straight lines passing through the point $p$ that are tangent to the curve $c:y=frac{1}{2}x^{2}+x(-1leqslantxleqslant3)$ , then the maximum value of $midm-n$| is",639,449,2115
1992,the graph of the function $f(x)=lnmidmathrm{e}^{2x}-1mathrm{l}-x$ is roughly,639,643,
2395,"the new coronavirus belongs to the $beta$ genus of coronaviruses, with an envelope, and the particles are often polymorphic, which contains $y=bcosomegabeta, y=$$kbeta+b$ whose structure is a mathematical model, and in the structure of the human lung. contains the structure of $y=asinomegabeta, y=lnbeta$, the new coronavirus pneumonia is composed of them, and it is expressed as $f(beta)$, then the following conclusion is correct is 1",641,172,
3702,"it is known that the tangent equation of the curve $y=amathrm{e}^{x}+xlnx$ at the point $(1,amathrm{e})$ is $y=2x+b$, then $(quad)$",186,652,195
2484,the partial image of the function $f(x)=frac{x}{1-cosx}$ is roughly $(quad)$,639,279,1121
304,"2. (huanggang, hubei, 2019, 4,3 points) if $x{1}, x{2}$ are two roots of the quadratic equation $x^{2}-$$4x-5=0$, then $ the value of x{1}cdotx{2}$ is $quad($",1762,1787,449
588,"in the plane rectangular coordinate system, the image of the linear function $y=kx+b$ is shown in the figure, then the value range of $k$ and $b$ is",1100,1736,1742
2014,"in $triangleabc$, $b=120^{circ}, ab=sqrt{2}, the angle bisector of a$ $ad=sqrt{3}$, then $ac=$$underline{qquad}$.",639,1192,2255
1528,"as shown in the figure, it is known that the parabola $y=x^{2}$$+bx+c$ and the $x$ axis intersect at the point $a, b, ab=2$, and the $y$ axis at the point $c$ , the symmetry axis is the straight line $x=2$. let $d$ be a point on the parabola, and $e$ be a point on the symmetry axis. if the quadrilateral with the points $a, b, d, and e$ as the vertices is a rhombus, then the point the coordinates of $d$ are",369,932,381
2193,"in the following equation, the number of quadratic equations in one variable is ($quad$)textcircled{1}$3x^{2}+7=0$textcircled{2}$ax^{2}+bx+c=0$ textcircled{3}$(x-2)(x+5)=x^{2}-1$textcircled{4}$3x^{2}-frac{5}{x}=0$",449,1762,
3635,"let $f(x)=x^{3}+log{2}left(x+sqrt{x^{2}+1}right)$, then for any real numbers $a$, $b$, if $a +bgeqslant0$, then $(quad)$",297,1119,639
3495,"as shown in the figure, in $triangleabc$, $bdcdotsinb=cdcdotsinc, bd=2dc=2sqrt{2}, ad=2$, then the area of $triangleabc$ is $(quad)$",1192,1937,639
2537,"8. it is known that the odd function $f(x)$ defined on $mathbf{r}$ satisfies $f(x)=f(2-x)$, when $xin$$[-1,1]$ , $f(x)=3x$, if all zeros of the function $g(x)=f(x)-k(x-2)$ are $x{i}(i=1,2,3,cdots, n)$, then when $frac{3}{7}<k<1$, $sum{i=1}^{n}x{i}=$(",639,1121,
561,use the matching method to convert the quadratic function $y=x^{2}-8x-9$ into $y=a(xh)^{2}+k$ in the form of,369,1028,639
3961,"11. it is known that for $forallxinmathbf{r}, f(x+1)=-f(x)$, when $-1leqslantxleqslant1$, $f(x)=$$x^{3}-x.$ the following the correct statement is $quad(quad)$",639,,
55,"in the function $y=sqrt{x-2}$, the value range of the argument $x$ is",345,358,368
2552,10. which of the following is correct?,39,708,1200
2648,"in $triangleabc$, $angleabc=90^{circ}, ab=4, bc=3$, point $d$ is on line segment $ac$. if $anglebdc=45^{circ}$, then $bd= underline{quad},cosangleabd=$",1192,2255,639
555,"known points $aleft(x{1}, y{1}right), bleft(x{2}, y{2}right), cleft(x{3}, right.y{3}$) are all inversely proportional on the graph of the function $y=frac{k}{x}(k<0)$, and $x{1}<x{2}<0<$$x{3}$, then $y{1} , y{2}, y{3}$ size relationship is",639,430,435
1572,which of the following operations is correct,1762,449,
2996,"the left side of the known hyperbola $frac{x^{2}}{a^{2}}-frac{y^{2}}{b^{2}}=1(a>0,b>0)$ , the right focus is $f{1}, f{2}$ respectively, the straight line passing through the point $f{1}$ intersects the hyperbola at the two points $a, b$, and $overrightarrow{f{1}a}= $$frac{1}{2}overrightarrow{ab},anglef{1}bf{2}=60^{circ}$, then the eccentricity of the hyperbola is",1375,,
1770,"given $sqrt{ab}+|b-1|=0$, then $a+1=$",345,804,
76,decomposition factor: $m^{3}-m=$,449,502,503
3178,"given the set $m=left{xmidx^{2}leqslant4right}, n=left{xmid2^{x}<4right}$, then $mcapn=$",39,718,41
2310,"given that the focus of the parabola $x^{2}=4y$ is $f$, the point $p$ is on the parabola and the abscissa is 4, then $|pf|=$)",988,1007,
3622,"let the function $f(x)(xinmathrm{r})$ satisfy $f(x+pi)=f(x)+sinx$. when $0leqslantx<pi$, $f(x)=0$, then $ fleft(frac{23pi}{6}right)=$$(quad)$",1192,2138,639
3881,"7. let $f(x)=sinleft(3x+frac{pi}{4}right), xinleft[0,frac{3pi}{4}right]$, if the function $y=f(x)-a$ there are exactly three different zeros $x{1}, x{2}, x{3}$, and $x{1}<x{2}<x{3}$, then $x{1}+2x{ the value of 2}+x{3}$ is",1192,639,639
1482,"5. if the point $a(x{1}, y{1}), b(x{2}, y{2})$ is on the image of the inverse proportional function $y=-frac{3}{x}$ , and $x{1}<0<x{2}$, then",430,639,442
2091,"the ""fuel efficiency"" of a car refers to the mileage that the car consumes per $1 liter of gasoline. the following figure describes the fuel efficiency of three cars a, b, and c at different speeds. the correct one in the following statement is $(quad) $",639,643,
3467,"move the point on the curve $c{1}:y=2cosleft(2x-frac{pi}{6}right)$ to the right by $frac{pi}{6}$ unit length, and then shorten the abscissa of each point is the original $frac{1}{2}$, the ordinate remains unchanged, and the curve $c{2}$ is obtained, then the equation of $c{2}$ is $(quad)$",1192,2243,639
679,the result of calculating $30+(-20)$ is equal to,2045,1911,1912
